employeeId,department,month,year,workingDays,presentDays,absentDays,halfDays,leaveDays,basicSalary,da,hra,otherAllowances,grossSalary,pf,professionalTax,lopDeduction,totalDeductions,netSalary,status
EMP0044,Engineering,11,2025,25,22,1,1,1,62000,7440.0,6200.0,0,75640.0,8332.8,200,4538.4,13071.2,62568.8,paid
EMP0044,Engineering,12,2025,27,26,0,0,1,62000,7440.0,6200.0,0,75640.0,8332.8,200,0.0,8532.8,67107.2,paid
EMP0044,Engineering,1,2026,27,27,0,0,0,62000,7440.0,6200.0,0,75640.0,8332.8,200,0.0,8532.8,67107.2,paid
EMP0044,Engineering,2,2026,24,24,0,0,0,62000,7440.0,6200.0,0,75640.0,8332.8,200,0.0,8532.8,67107.2,paid
EMP0044,Engineering,3,2026,26,25,0,1,0,62000,7440.0,6200.0,0,75640.0,8332.8,200,1454.62,9987.42,65652.58,paid
EMP0044,Engineering,4,2026,26,25,0,1,0,66500,7980.0,6650.0,0,81130.0,8937.6,200,1560.19,10697.79,70432.21,paid
EMP0044,Engineering,5,2026,26,25,0,1,0,70000,8400.0,7000.0,0,85400.0,9408.0,200,1642.31,11250.31,74149.69,paid
EMP0044,Engineering,6,2026,26,24,1,0,1,66500,7980.0,6650.0,0,81130.0,8937.6,200,3120.38,12257.98,68872.02,paid
EMP0044,Engineering,7,2026,27,27,0,0,0,68000,8160.0,6800.0,0,82960.0,9139.2,200,0.0,9339.2,73620.8,generated
EMP0045,Sales,12,2025,27,25,0,0,2,50000,6000.0,5000.0,0,61000.0,6720.0,200,0.0,6920.0,54080.0,paid
EMP0045,Sales,1,2026,27,27,0,0,0,50000,6000.0,5000.0,0,61000.0,6720.0,200,0.0,6920.0,54080.0,paid
EMP0045,Sales,2,2026,24,22,1,1,0,50000,6000.0,5000.0,0,61000.0,6720.0,200,3812.5,10732.5,50267.5,paid
EMP0045,Sales,3,2026,26,25,1,0,0,50000,6000.0,5000.0,0,61000.0,6720.0,200,2346.15,9266.15,51733.85,paid
EMP0045,Sales,4,2026,26,25,0,0,1,50000,6000.0,5000.0,0,61000.0,6720.0,200,0.0,6920.0,54080.0,paid
EMP0045,Sales,5,2026,26,26,0,0,0,50000,6000.0,5000.0,0,61000.0,6720.0,200,0.0,6920.0,54080.0,paid
EMP0045,Sales,6,2026,26,24,0,0,2,50000,6000.0,5000.0,0,61000.0,6720.0,200,0.0,6920.0,54080.0,paid
EMP0045,Sales,7,2026,27,25,2,0,0,50000,6000.0,5000.0,0,61000.0,6720.0,200,4518.52,11438.52,49561.48,generated
EMP0046,Marketing,8,2025,26,21,3,1,1,53500,6420.0,5350.0,0,65270.0,7190.4,200,8786.35,16176.75,49093.25,paid
EMP0046,Marketing,9,2025,26,25,1,0,0,53500,6420.0,5350.0,0,65270.0,7190.4,200,2510.38,9900.78,55369.22,paid
EMP0046,Marketing,10,2025,27,26,0,0,1,53500,6420.0,5350.0,0,65270.0,7190.4,200,0.0,7390.4,57879.6,paid
EMP0046,Marketing,11,2025,25,23,1,0,1,53500,6420.0,5350.0,0,65270.0,7190.4,200,2610.8,10001.2,55268.8,paid
EMP0046,Marketing,12,2025,27,22,2,1,2,53500,6420.0,5350.0,0,65270.0,7190.4,200,6043.52,13433.92,51836.08,paid
EMP0046,Marketing,1,2026,27,26,0,1,0,53500,6420.0,5350.0,0,65270.0,7190.4,200,1208.7,8599.1,56670.9,paid
EMP0046,Marketing,2,2026,24,23,0,0,1,53500,6420.0,5350.0,0,65270.0,7190.4,200,0.0,7390.4,57879.6,paid
EMP0046,Marketing,3,2026,26,24,1,1,0,53500,6420.0,5350.0,0,65270.0,7190.4,200,3765.58,11155.98,54114.02,paid
EMP0046,Marketing,4,2026,26,26,0,0,0,53500,6420.0,5350.0,0,65270.0,7190.4,200,0.0,7390.4,57879.6,paid
EMP0046,Marketing,5,2026,26,23,2,1,0,53500,6420.0,5350.0,0,65270.0,7190.4,200,6275.96,13666.36,51603.64,paid
EMP0046,Marketing,6,2026,26,25,0,0,1,53500,6420.0,5350.0,0,65270.0,7190.4,200,0.0,7390.4,57879.6,paid
EMP0046,Marketing,7,2026,27,26,0,1,0,53500,6420.0,5350.0,0,65270.0,7190.4,200,1208.7,8599.1,56670.9,generated
EMP0047,Finance,8,2025,26,23,0,1,2,42000,5040.0,4200.0,0,51240.0,5644.8,200,985.38,6830.18,44409.82,paid
EMP0047,Finance,9,2025,26,26,0,0,0,42000,5040.0,4200.0,0,51240.0,5644.8,200,0.0,5844.8,45395.2,paid
EMP0047,Finance,10,2025,27,27,0,0,0,42000,5040.0,4200.0,0,51240.0,5644.8,200,0.0,5844.8,45395.2,paid
EMP0047,Finance,11,2025,25,22,1,0,2,42000,5040.0,4200.0,0,51240.0,5644.8,200,2049.6,7894.4,43345.6,paid
EMP0047,Finance,12,2025,27,27,0,0,0,42000,5040.0,4200.0,0,51240.0,5644.8,200,0.0,5844.8,45395.2,paid
EMP0047,Finance,1,2026,27,26,0,1,0,42000,5040.0,4200.0,0,51240.0,5644.8,200,948.89,6793.69,44446.31,paid
EMP0047,Finance,2,2026,24,22,0,2,0,42000,5040.0,4200.0,0,51240.0,5644.8,200,2135.0,7979.8,43260.2,paid
EMP0047,Finance,3,2026,26,24,0,0,2,42000,5040.0,4200.0,0,51240.0,5644.8,200,0.0,5844.8,45395.2,paid
EMP0047,Finance,4,2026,26,25,0,0,1,42000,5040.0,4200.0,0,51240.0,5644.8,200,0.0,5844.8,45395.2,paid
EMP0047,Finance,5,2026,26,25,1,0,0,42000,5040.0,4200.0,0,51240.0,5644.8,200,1970.77,7815.57,43424.43,paid
EMP0047,Finance,6,2026,26,23,3,0,0,42000,5040.0,4200.0,0,51240.0,5644.8,200,5912.31,11757.11,39482.89,paid
EMP0047,Finance,7,2026,27,26,0,0,1,42000,5040.0,4200.0,0,51240.0,5644.8,200,0.0,5844.8,45395.2,generated
EMP0048,Finance,8,2025,26,23,0,1,2,37500,4500.0,3750.0,1000,46750.0,5040.0,200,899.04,6139.04,40610.96,paid
EMP0048,Finance,9,2025,26,24,2,0,0,37500,4500.0,3750.0,1000,46750.0,5040.0,200,3596.15,8836.15,37913.85,paid
EMP0048,Finance,10,2025,27,25,0,1,1,37500,4500.0,3750.0,1000,46750.0,5040.0,200,865.74,6105.74,40644.26,paid
EMP0048,Finance,11,2025,25,22,1,1,1,37500,4500.0,3750.0,1000,46750.0,5040.0,200,2805.0,8045.0,38705.0,paid
EMP0048,Finance,12,2025,27,25,1,0,1,37500,4500.0,3750.0,1000,46750.0,5040.0,200,1731.48,6971.48,39778.52,paid
EMP0048,Finance,1,2026,27,26,0,1,0,37500,4500.0,3750.0,1000,46750.0,5040.0,200,865.74,6105.74,40644.26,paid
EMP0048,Finance,2,2026,24,24,0,0,0,37500,4500.0,3750.0,1000,46750.0,5040.0,200,0.0,5240.0,41510.0,paid
EMP0048,Finance,3,2026,26,23,1,1,1,37500,4500.0,3750.0,1000,46750.0,5040.0,200,2697.12,7937.12,38812.88,paid
EMP0048,Finance,4,2026,26,26,0,0,0,42500,5100.0,4250.0,1000,52850.0,5712.0,200,0.0,5912.0,46938.0,paid
EMP0048,Finance,5,2026,26,24,1,0,1,40000,4800.0,4000.0,1000,49800.0,5376.0,200,1915.38,7491.38,42308.62,paid
EMP0048,Finance,6,2026,26,23,1,1,1,40000,4800.0,4000.0,1000,49800.0,5376.0,200,2873.08,8449.08,41350.92,paid
EMP0048,Finance,7,2026,27,26,0,0,1,40500,4860.0,4050.0,1000,50410.0,5443.2,200,0.0,5643.2,44766.8,generated
EMP0049,Finance,8,2025,26,24,0,0,2,58500,7020.0,5850.0,1500,72870.0,7862.4,200,0.0,8062.4,64807.6,paid
EMP0049,Finance,9,2025,26,24,0,0,2,58500,7020.0,5850.0,1500,72870.0,7862.4,200,0.0,8062.4,64807.6,paid
EMP0049,Finance,10,2025,27,27,0,0,0,58500,7020.0,5850.0,1500,72870.0,7862.4,200,0.0,8062.4,64807.6,paid
EMP0049,Finance,11,2025,25,23,1,0,1,58500,7020.0,5850.0,1500,72870.0,7862.4,200,2914.8,10977.2,61892.8,paid
EMP0049,Finance,12,2025,27,26,0,1,0,58500,7020.0,5850.0,1500,72870.0,7862.4,200,1349.44,9411.84,63458.16,paid
EMP0049,Finance,1,2026,27,26,0,1,0,58500,7020.0,5850.0,1500,72870.0,7862.4,200,1349.44,9411.84,63458.16,paid
EMP0049,Finance,2,2026,24,24,0,0,0,58500,7020.0,5850.0,1500,72870.0,7862.4,200,0.0,8062.4,64807.6,paid
EMP0049,Finance,3,2026,26,24,2,0,0,58500,7020.0,5850.0,1500,72870.0,7862.4,200,5605.38,13667.78,59202.22,paid
EMP0049,Finance,4,2026,26,25,1,0,0,63000,7560.0,6300.0,1500,78360.0,8467.2,200,3013.85,11681.05,66678.95,paid
EMP0049,Finance,5,2026,26,24,0,0,2,64000,7680.0,6400.0,1500,79580.0,8601.6,200,0.0,8801.6,70778.4,paid
EMP0049,Finance,6,2026,26,25,1,0,0,65500,7860.0,6550.0,1500,81410.0,8803.2,200,3131.15,12134.35,69275.65,paid
EMP0049,Finance,7,2026,27,25,1,0,1,62000,7440.0,6200.0,1500,77140.0,8332.8,200,2857.04,11389.84,65750.16,generated
EMP0050,Engineering,8,2025,26,24,0,0,2,64500,7740.0,6450.0,1500,80190.0,8668.8,200,0.0,8868.8,71321.2,paid
EMP0050,Engineering,9,2025,26,24,0,1,1,64500,7740.0,6450.0,1500,80190.0,8668.8,200,1542.12,10410.92,69779.08,paid
EMP0050,Engineering,10,2025,27,26,0,0,1,64500,7740.0,6450.0,1500,80190.0,8668.8,200,0.0,8868.8,71321.2,paid
EMP0050,Engineering,11,2025,25,24,0,1,0,64500,7740.0,6450.0,1500,80190.0,8668.8,200,1603.8,10472.6,69717.4,paid
EMP0050,Engineering,12,2025,27,24,1,0,2,64500,7740.0,6450.0,1500,80190.0,8668.8,200,2970.0,11838.8,68351.2,paid
EMP0050,Engineering,1,2026,27,23,1,2,1,64500,7740.0,6450.0,1500,80190.0,8668.8,200,5940.0,14808.8,65381.2,paid
EMP0050,Engineering,2,2026,24,22,0,2,0,64500,7740.0,6450.0,1500,80190.0,8668.8,200,3341.25,12210.05,67979.95,paid
EMP0050,Engineering,3,2026,26,23,1,2,0,64500,7740.0,6450.0,1500,80190.0,8668.8,200,6168.46,15037.26,65152.74,paid
EMP0050,Engineering,4,2026,26,24,0,1,1,71500,8580.0,7150.0,1500,88730.0,9609.6,200,1706.35,11515.95,77214.05,paid
EMP0050,Engineering,5,2026,26,23,2,1,0,72000,8640.0,7200.0,1500,89340.0,9676.8,200,8590.38,18467.18,70872.82,paid
EMP0050,Engineering,6,2026,26,24,2,0,0,72500,8700.0,7250.0,1500,89950.0,9744.0,200,6919.23,16863.23,73086.77,paid
EMP0050,Engineering,7,2026,27,27,0,0,0,73500,8820.0,7350.0,1500,91170.0,9878.4,200,0.0,10078.4,81091.6,generated
EMP0051,Marketing,8,2025,26,23,1,0,2,46000,5520.0,4600.0,1500,57620.0,6182.4,200,2216.15,8598.55,49021.45,paid
EMP0051,Marketing,9,2025,26,23,3,0,0,46000,5520.0,4600.0,1500,57620.0,6182.4,200,6648.46,13030.86,44589.14,paid
EMP0051,Marketing,10,2025,27,22,3,2,0,46000,5520.0,4600.0,1500,57620.0,6182.4,200,8536.3,14918.7,42701.3,paid
EMP0051,Marketing,11,2025,25,24,1,0,0,46000,5520.0,4600.0,1500,57620.0,6182.4,200,2304.8,8687.2,48932.8,paid
EMP0051,Marketing,12,2025,27,26,0,0,1,46000,5520.0,4600.0,1500,57620.0,6182.4,200,0.0,6382.4,51237.6,paid
EMP0051,Marketing,1,2026,27,25,0,1,1,46000,5520.0,4600.0,1500,57620.0,6182.4,200,1067.04,7449.44,50170.56,paid
EMP0051,Marketing,2,2026,24,21,2,0,1,46000,5520.0,4600.0,1500,57620.0,6182.4,200,4801.67,11184.07,46435.93,paid
EMP0051,Marketing,3,2026,26,24,2,0,0,46000,5520.0,4600.0,1500,57620.0,6182.4,200,4432.31,10814.71,46805.29,paid
EMP0051,Marketing,4,2026,26,25,0,0,1,52000,6240.0,5200.0,1500,64940.0,6988.8,200,0.0,7188.8,57751.2,paid
EMP0051,Marketing,5,2026,26,24,0,1,1,49000,5880.0,4900.0,1500,61280.0,6585.6,200,1178.46,7964.06,53315.94,paid
EMP0051,Marketing,6,2026,26,25,1,0,0,49500,5940.0,4950.0,1500,61890.0,6652.8,200,2380.38,9233.18,52656.82,paid
EMP0051,Marketing,7,2026,27,27,0,0,0,51500,6180.0,5150.0,1500,64330.0,6921.6,200,0.0,7121.6,57208.4,generated
EMP0052,Sales,8,2025,26,24,1,1,0,53000,6360.0,5300.0,0,64660.0,7123.2,200,3730.38,11053.58,53606.42,paid
EMP0052,Sales,9,2025,26,21,2,0,3,53000,6360.0,5300.0,0,64660.0,7123.2,200,4973.85,12297.05,52362.95,paid
EMP0052,Sales,10,2025,27,25,2,0,0,53000,6360.0,5300.0,0,64660.0,7123.2,200,4789.63,12112.83,52547.17,paid
EMP0052,Sales,11,2025,25,23,1,0,1,53000,6360.0,5300.0,0,64660.0,7123.2,200,2586.4,9909.6,54750.4,paid
EMP0052,Sales,12,2025,27,24,0,0,3,53000,6360.0,5300.0,0,64660.0,7123.2,200,0.0,7323.2,57336.8,paid
EMP0052,Sales,1,2026,27,24,1,2,0,53000,6360.0,5300.0,0,64660.0,7123.2,200,4789.63,12112.83,52547.17,paid
EMP0052,Sales,2,2026,24,22,2,0,0,53000,6360.0,5300.0,0,64660.0,7123.2,200,5388.33,12711.53,51948.47,paid
EMP0052,Sales,3,2026,26,23,1,0,2,53000,6360.0,5300.0,0,64660.0,7123.2,200,2486.92,9810.12,54849.88,paid
EMP0052,Sales,4,2026,26,22,0,2,2,57000,6840.0,5700.0,0,69540.0,7660.8,200,2674.62,10535.42,59004.58,paid
EMP0052,Sales,5,2026,26,25,0,1,0,57000,6840.0,5700.0,0,69540.0,7660.8,200,1337.31,9198.11,60341.89,paid
EMP0052,Sales,6,2026,26,25,0,0,1,60000,7200.0,6000.0,0,73200.0,8064.0,200,0.0,8264.0,64936.0,paid
EMP0052,Sales,7,2026,27,25,2,0,0,58000,6960.0,5800.0,0,70760.0,7795.2,200,5241.48,13236.68,57523.32,generated
EMP0053,Sales,8,2025,26,24,1,1,0,40500,4860.0,4050.0,1000,50410.0,5443.2,200,2908.27,8551.47,41858.53,paid
EMP0053,Sales,9,2025,26,25,0,0,1,40500,4860.0,4050.0,1000,50410.0,5443.2,200,0.0,5643.2,44766.8,paid
EMP0053,Sales,10,2025,27,27,0,0,0,40500,4860.0,4050.0,1000,50410.0,5443.2,200,0.0,5643.2,44766.8,paid
EMP0053,Sales,11,2025,25,24,1,0,0,40500,4860.0,4050.0,1000,50410.0,5443.2,200,2016.4,7659.6,42750.4,paid
EMP0053,Sales,12,2025,27,26,0,0,1,40500,4860.0,4050.0,1000,50410.0,5443.2,200,0.0,5643.2,44766.8,paid
EMP0053,Sales,1,2026,27,26,0,1,0,40500,4860.0,4050.0,1000,50410.0,5443.2,200,933.52,6576.72,43833.28,paid
EMP0053,Sales,2,2026,24,22,0,1,1,40500,4860.0,4050.0,1000,50410.0,5443.2,200,1050.21,6693.41,43716.59,paid
EMP0053,Sales,3,2026,26,26,0,0,0,40500,4860.0,4050.0,1000,50410.0,5443.2,200,0.0,5643.2,44766.8,paid
EMP0053,Sales,4,2026,26,20,2,1,3,44000,5280.0,4400.0,1000,54680.0,5913.6,200,5257.69,11371.29,43308.71,paid
EMP0053,Sales,5,2026,26,24,1,1,0,44500,5340.0,4450.0,1000,55290.0,5980.8,200,3189.81,9370.61,45919.39,paid
EMP0053,Sales,6,2026,26,22,4,0,0,44000,5280.0,4400.0,1000,54680.0,5913.6,200,8412.31,14525.91,40154.09,paid
EMP0053,Sales,7,2026,27,27,0,0,0,43000,5160.0,4300.0,1000,53460.0,5779.2,200,0.0,5979.2,47480.8,generated
EMP0054,Finance,8,2025,26,26,0,0,0,50500,6060.0,5050.0,2500,64110.0,6787.2,200,0.0,6987.2,57122.8,paid
EMP0054,Finance,9,2025,26,26,0,0,0,50500,6060.0,5050.0,2500,64110.0,6787.2,200,0.0,6987.2,57122.8,paid
EMP0054,Finance,10,2025,27,27,0,0,0,50500,6060.0,5050.0,2500,64110.0,6787.2,200,0.0,6987.2,57122.8,paid
EMP0054,Finance,11,2025,25,25,0,0,0,50500,6060.0,5050.0,2500,64110.0,6787.2,200,0.0,6987.2,57122.8,paid
EMP0054,Finance,12,2025,27,24,1,2,0,50500,6060.0,5050.0,2500,64110.0,6787.2,200,4748.89,11736.09,52373.91,paid
EMP0054,Finance,1,2026,27,25,0,1,1,50500,6060.0,5050.0,2500,64110.0,6787.2,200,1187.22,8174.42,55935.58,paid
EMP0054,Finance,2,2026,24,22,2,0,0,50500,6060.0,5050.0,2500,64110.0,6787.2,200,5342.5,12329.7,51780.3,paid
EMP0054,Finance,3,2026,26,24,0,1,1,50500,6060.0,5050.0,2500,64110.0,6787.2,200,1232.88,8220.08,55889.92,paid
EMP0054,Finance,4,2026,26,23,0,0,3,57500,6900.0,5750.0,2500,72650.0,7728.0,200,0.0,7928.0,64722.0,paid
EMP0054,Finance,5,2026,26,25,1,0,0,54500,6540.0,5450.0,2500,68990.0,7324.8,200,2653.46,10178.26,58811.74,paid
EMP0054,Finance,6,2026,26,25,1,0,0,55500,6660.0,5550.0,2500,70210.0,7459.2,200,2700.38,10359.58,59850.42,paid
EMP0054,Finance,7,2026,27,27,0,0,0,54000,6480.0,5400.0,2500,68380.0,7257.6,200,0.0,7457.6,60922.4,generated
EMP0055,Finance,8,2025,26,24,1,0,1,67000,8040.0,6700.0,1000,82740.0,9004.8,200,3182.31,12387.11,70352.89,paid
EMP0055,Finance,9,2025,26,25,1,0,0,67000,8040.0,6700.0,1000,82740.0,9004.8,200,3182.31,12387.11,70352.89,paid
EMP0055,Finance,10,2025,27,21,2,3,1,67000,8040.0,6700.0,1000,82740.0,9004.8,200,10725.56,19930.36,62809.64,paid
EMP0055,Finance,11,2025,25,23,1,1,0,67000,8040.0,6700.0,1000,82740.0,9004.8,200,4964.4,14169.2,68570.8,paid
EMP0055,Finance,12,2025,27,25,2,0,0,67000,8040.0,6700.0,1000,82740.0,9004.8,200,6128.89,15333.69,67406.31,paid
EMP0055,Finance,1,2026,27,26,1,0,0,67000,8040.0,6700.0,1000,82740.0,9004.8,200,3064.44,12269.24,70470.76,paid
EMP0055,Finance,2,2026,24,23,0,0,1,67000,8040.0,6700.0,1000,82740.0,9004.8,200,0.0,9204.8,73535.2,paid
EMP0055,Finance,3,2026,26,25,0,0,1,67000,8040.0,6700.0,1000,82740.0,9004.8,200,0.0,9204.8,73535.2,paid
EMP0055,Finance,4,2026,26,25,0,1,0,67000,8040.0,6700.0,1000,82740.0,9004.8,200,1591.15,10795.95,71944.05,paid
EMP0055,Finance,5,2026,26,26,0,0,0,67000,8040.0,6700.0,1000,82740.0,9004.8,200,0.0,9204.8,73535.2,paid
EMP0055,Finance,6,2026,26,25,1,0,0,67000,8040.0,6700.0,1000,82740.0,9004.8,200,3182.31,12387.11,70352.89,paid
EMP0055,Finance,7,2026,27,27,0,0,0,67000,8040.0,6700.0,1000,82740.0,9004.8,200,0.0,9204.8,73535.2,generated
EMP0056,Operations,8,2025,26,21,4,0,1,29000,3480.0,2900.0,1000,36380.0,3897.6,200,5596.92,9694.52,26685.48,paid
EMP0056,Operations,9,2025,26,24,2,0,0,29000,3480.0,2900.0,1000,36380.0,3897.6,200,2798.46,6896.06,29483.94,paid
EMP0056,Operations,10,2025,27,24,2,1,0,29000,3480.0,2900.0,1000,36380.0,3897.6,200,3368.52,7466.12,28913.88,paid
EMP0056,Operations,11,2025,25,22,2,1,0,29000,3480.0,2900.0,1000,36380.0,3897.6,200,3638.0,7735.6,28644.4,paid
EMP0056,Operations,12,2025,27,24,1,2,0,29000,3480.0,2900.0,1000,36380.0,3897.6,200,2694.81,6792.41,29587.59,paid
EMP0056,Operations,1,2026,27,24,3,0,0,29000,3480.0,2900.0,1000,36380.0,3897.6,200,4042.22,8139.82,28240.18,paid
EMP0056,Operations,2,2026,24,21,2,1,0,29000,3480.0,2900.0,1000,36380.0,3897.6,200,3789.58,7887.18,28492.82,paid
EMP0056,Operations,3,2026,26,23,1,0,2,29000,3480.0,2900.0,1000,36380.0,3897.6,200,1399.23,5496.83,30883.17,paid
EMP0056,Operations,4,2026,26,24,1,0,1,29000,3480.0,2900.0,1000,36380.0,3897.6,200,1399.23,5496.83,30883.17,paid
EMP0056,Operations,5,2026,26,24,1,0,1,29000,3480.0,2900.0,1000,36380.0,3897.6,200,1399.23,5496.83,30883.17,paid
EMP0056,Operations,6,2026,26,26,0,0,0,29000,3480.0,2900.0,1000,36380.0,3897.6,200,0.0,4097.6,32282.4,paid
EMP0056,Operations,7,2026,27,25,1,1,0,29000,3480.0,2900.0,1000,36380.0,3897.6,200,2021.11,6118.71,30261.29,generated
EMP0057,Sales,8,2025,26,25,1,0,0,60000,7200.0,6000.0,0,73200.0,8064.0,200,2815.38,11079.38,62120.62,paid
EMP0057,Sales,9,2025,26,22,0,2,2,60000,7200.0,6000.0,0,73200.0,8064.0,200,2815.38,11079.38,62120.62,paid
EMP0057,Sales,10,2025,27,26,0,1,0,60000,7200.0,6000.0,0,73200.0,8064.0,200,1355.56,9619.56,63580.44,paid
EMP0057,Sales,11,2025,25,22,0,2,1,60000,7200.0,6000.0,0,73200.0,8064.0,200,2928.0,11192.0,62008.0,paid
EMP0057,Sales,12,2025,27,25,2,0,0,60000,7200.0,6000.0,0,73200.0,8064.0,200,5422.22,13686.22,59513.78,paid
EMP0057,Sales,1,2026,27,26,1,0,0,60000,7200.0,6000.0,0,73200.0,8064.0,200,2711.11,10975.11,62224.89,paid
EMP0057,Sales,2,2026,24,23,0,1,0,60000,7200.0,6000.0,0,73200.0,8064.0,200,1525.0,9789.0,63411.0,paid
EMP0057,Sales,3,2026,26,25,1,0,0,60000,7200.0,6000.0,0,73200.0,8064.0,200,2815.38,11079.38,62120.62,paid
EMP0057,Sales,4,2026,26,24,0,1,1,64500,7740.0,6450.0,0,78690.0,8668.8,200,1513.27,10382.07,68307.93,paid
EMP0057,Sales,5,2026,26,25,0,1,0,64000,7680.0,6400.0,0,78080.0,8601.6,200,1501.54,10303.14,67776.86,paid
EMP0057,Sales,6,2026,26,24,1,0,1,64000,7680.0,6400.0,0,78080.0,8601.6,200,3003.08,11804.68,66275.32,paid
EMP0057,Sales,7,2026,27,24,1,0,2,66500,7980.0,6650.0,0,81130.0,8937.6,200,3004.81,12142.41,68987.59,generated
EMP0058,HR,8,2025,26,25,1,0,0,33000,3960.0,3300.0,2000,42260.0,4435.2,200,1625.38,6260.58,35999.42,paid
EMP0058,HR,9,2025,26,25,1,0,0,33000,3960.0,3300.0,2000,42260.0,4435.2,200,1625.38,6260.58,35999.42,paid
EMP0058,HR,10,2025,27,26,1,0,0,33000,3960.0,3300.0,2000,42260.0,4435.2,200,1565.19,6200.39,36059.61,paid
EMP0058,HR,11,2025,25,25,0,0,0,33000,3960.0,3300.0,2000,42260.0,4435.2,200,0.0,4635.2,37624.8,paid
EMP0058,HR,12,2025,27,24,1,1,1,33000,3960.0,3300.0,2000,42260.0,4435.2,200,2347.78,6982.98,35277.02,paid
EMP0058,HR,1,2026,27,26,0,0,1,33000,3960.0,3300.0,2000,42260.0,4435.2,200,0.0,4635.2,37624.8,paid
EMP0058,HR,2,2026,24,23,1,0,0,33000,3960.0,3300.0,2000,42260.0,4435.2,200,1760.83,6396.03,35863.97,paid
EMP0058,HR,3,2026,26,24,2,0,0,33000,3960.0,3300.0,2000,42260.0,4435.2,200,3250.77,7885.97,34374.03,paid
EMP0058,HR,4,2026,26,26,0,0,0,35000,4200.0,3500.0,2000,44700.0,4704.0,200,0.0,4904.0,39796.0,paid
EMP0058,HR,5,2026,26,25,0,0,1,36000,4320.0,3600.0,2000,45920.0,4838.4,200,0.0,5038.4,40881.6,paid
EMP0058,HR,6,2026,26,25,1,0,0,36500,4380.0,3650.0,2000,46530.0,4905.6,200,1789.62,6895.22,39634.78,paid
EMP0058,HR,7,2026,27,25,1,1,0,36000,4320.0,3600.0,2000,45920.0,4838.4,200,2551.11,7589.51,38330.49,generated
EMP0059,Engineering,8,2025,26,24,0,2,0,54500,6540.0,5450.0,1500,67990.0,7324.8,200,2615.0,10139.8,57850.2,paid
EMP0059,Engineering,9,2025,26,21,2,1,2,54500,6540.0,5450.0,1500,67990.0,7324.8,200,6537.5,14062.3,53927.7,paid
EMP0059,Engineering,10,2025,27,22,2,2,1,54500,6540.0,5450.0,1500,67990.0,7324.8,200,7554.44,15079.24,52910.76,paid
EMP0059,Engineering,11,2025,25,24,0,0,1,54500,6540.0,5450.0,1500,67990.0,7324.8,200,0.0,7524.8,60465.2,paid
EMP0059,Engineering,12,2025,27,26,1,0,0,54500,6540.0,5450.0,1500,67990.0,7324.8,200,2518.15,10042.95,57947.05,paid
EMP0059,Engineering,1,2026,27,24,2,1,0,54500,6540.0,5450.0,1500,67990.0,7324.8,200,6295.37,13820.17,54169.83,paid
EMP0059,Engineering,2,2026,24,24,0,0,0,54500,6540.0,5450.0,1500,67990.0,7324.8,200,0.0,7524.8,60465.2,paid
EMP0059,Engineering,3,2026,26,21,3,2,0,54500,6540.0,5450.0,1500,67990.0,7324.8,200,10460.0,17984.8,50005.2,paid
EMP0059,Engineering,4,2026,26,26,0,0,0,58500,7020.0,5850.0,1500,72870.0,7862.4,200,0.0,8062.4,64807.6,paid
EMP0059,Engineering,5,2026,26,22,2,1,1,58500,7020.0,5850.0,1500,72870.0,7862.4,200,7006.73,15069.13,57800.87,paid
EMP0059,Engineering,6,2026,26,24,0,0,2,58500,7020.0,5850.0,1500,72870.0,7862.4,200,0.0,8062.4,64807.6,paid
EMP0059,Engineering,7,2026,27,26,0,0,1,59000,7080.0,5900.0,1500,73480.0,7929.6,200,0.0,8129.6,65350.4,generated
EMP0060,Engineering,8,2025,26,25,1,0,0,40500,4860.0,4050.0,2000,51410.0,5443.2,200,1977.31,7620.51,43789.49,paid
EMP0060,Engineering,9,2025,26,26,0,0,0,40500,4860.0,4050.0,2000,51410.0,5443.2,200,0.0,5643.2,45766.8,paid
EMP0060,Engineering,10,2025,27,25,0,1,1,40500,4860.0,4050.0,2000,51410.0,5443.2,200,952.04,6595.24,44814.76,paid
EMP0060,Engineering,11,2025,25,24,1,0,0,40500,4860.0,4050.0,2000,51410.0,5443.2,200,2056.4,7699.6,43710.4,paid
EMP0060,Engineering,12,2025,27,25,1,0,1,40500,4860.0,4050.0,2000,51410.0,5443.2,200,1904.07,7547.27,43862.73,paid
EMP0060,Engineering,1,2026,27,24,2,0,1,40500,4860.0,4050.0,2000,51410.0,5443.2,200,3808.15,9451.35,41958.65,paid
EMP0060,Engineering,2,2026,24,23,0,0,1,40500,4860.0,4050.0,2000,51410.0,5443.2,200,0.0,5643.2,45766.8,paid
EMP0060,Engineering,3,2026,26,25,0,1,0,40500,4860.0,4050.0,2000,51410.0,5443.2,200,988.65,6631.85,44778.15,paid
EMP0060,Engineering,4,2026,26,24,1,0,1,44000,5280.0,4400.0,2000,55680.0,5913.6,200,2141.54,8255.14,47424.86,paid
EMP0060,Engineering,5,2026,26,25,0,0,1,44000,5280.0,4400.0,2000,55680.0,5913.6,200,0.0,6113.6,49566.4,paid
EMP0060,Engineering,6,2026,26,22,2,1,1,43500,5220.0,4350.0,2000,55070.0,5846.4,200,5295.19,11341.59,43728.41,paid
EMP0060,Engineering,7,2026,27,26,1,0,0,43500,5220.0,4350.0,2000,55070.0,5846.4,200,2039.63,8086.03,46983.97,generated
